demand_id,Title,Place,Text,Year,YEAR,DemandNum,PageNum,filename_updated,DocTitle,Author,OrgType,NumSign,AuthSignType,DocSignAction,Demographic,YearOrder,details,CodeList
572,#WeAreNotInvisible A Report On Academic Reform.docx,7152-7310,"The University must allocate substantive funding to hire tenure track, expert faculty of color who understand the experience of marginalized groups of people",2018,2018,2,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Minority Faculty / Staff Recruitment #Minority Faculty Retention
573,#WeAreNotInvisible A Report On Academic Reform.docx,7311-7387,Students must sit in on the search committees of the faculty hiring process,2018,2018,3,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Diversity In Student Leadership
574,#WeAreNotInvisible A Report On Academic Reform.docx,7388-7524,Administration needs to work closely with academic departments to support the inclusion of student voice in the faculty search process.,2018,2018,4,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Diversity In Student Leadership
575,#WeAreNotInvisible A Report On Academic Reform.docx,7525-7598,The American Studies Program must become the American Studies Department.,2018,2018,5,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Adding Courses
576,#WeAreNotInvisible A Report On Academic Reform.docx,7599-7788,"There must be an increase in available course offerings for the APIDA and Latinx minors.
 These wider variety of courses should reflects various racial, ethnic, gender, and class perspectives",2018,2018,6,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Adding Courses
577,#WeAreNotInvisible A Report On Academic Reform.docx,8449-8697,"In order to truly help students overcome implicit biases, it is critical that U.Va. institutionalizes spaces for academic engagement amongst students from different backgrounds, whether that be racial, ethnic, cultural, religious, or socioeconomic.",2018,2018,7,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Spaces And Places
578,#WeAreNotInvisible A Report On Academic Reform.docx,11397-11516,Faculty of color are invaluable assets to the University of Virginia community and they must be more heavily recruited.,2018,2018,8,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Minority Faculty / Staff Recruitment
579,#WeAreNotInvisible A Report On Academic Reform.docx,16589-16693,Academic departments must incorporate student perspectives when developing plans for their departments.,2018,2018,9,0,WeAreNotInvisible A Report On Academic Reform.pdf,WE ARE NOT INVISIBLE: A REPORT ON ACADEMIC REFORM,Asian Leaders Council,Student Group,15,Student Leaders,Signed,APIDA Students,2,15 Student Leaders Signed,#Diversity In Student Leadership
211,391641205-latinxuva-proposal-to-the-uva-administration.txt,7582-7672,The Hispanic/Latinx community at UVA requires its own center to specifically address the,2018,2018,1,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Spaces And Places
212,391641205-latinxuva-proposal-to-the-uva-administration.txt,10598-10929,"The Office of Admission should provide professional translators that are able to translate important information about the University’s services, history, and programs to students and their families. In addition to providing these resources, the Office of Admission needs to improve their communication of available services.",2018,2018,2,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Hispanic Students #School Climate
213,391641205-latinxuva-proposal-to-the-uva-administration.txt,11332-11503,The President’s Office should provide additional resources to this office in order for them to ensure effective reaching and welcoming of Latinx students and families.,2018,2018,3,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Data Collection And Transparency
214,391641205-latinxuva-proposal-to-the-uva-administration.txt,11777-11958,"Hispanic/Latinx community members must collaborate with the Office of Admissions to ensure that outreach in urban, rural, and low-income communities is being adequately conducted.",2018,2018,4,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Diversity In Student Leadership #Hispanic/ Latinx Students #Minority Student Recruitment
215,391641205-latinxuva-proposal-to-the-uva-administration.txt,15529-15639,The Hispanic/Latinx community needs more courses offered on topics surrounding the Hispanic/Latinx identity.,2018,2018,5,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Adding Courses
216,391641205-latinxuva-proposal-to-the-uva-administration.txt,16442-16629,Department chairs and school deans must consider topics relating to minoritized groups when constructing their hiring plans and proposing their budgets from the upcoming academic year.,2018,2018,6,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Minority Faculty Staff And Leadership Recruitment
217,391641205-latinxuva-proposal-to-the-uva-administration.txt,18058-18373,"Through the establishment of the American Studies Department, the creation of the Latinx Studies major program is feasible and practical. Although a Latinx Studies minor currently exists, many community members have voiced their desire for a robust and structured academic curriculum centered on Latinx Studies.",2018,2018,7,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Adding Courses
218,391641205-latinxuva-proposal-to-the-uva-administration.txt,20296-20469,"In order to improve diversity in faculty, the University must increase its recruitment efforts of Hispanic/Latinx representation amongst faculty and administrative staff.",2018,2018,8,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Minority Faculty Staff And Leadership Recruitment
219,391641205-latinxuva-proposal-to-the-uva-administration.txt,21470-21774,"When Multicultural Student Services (MSS), in coordination with Vice President of Student Affairs (VPSA), constructs its yearly budget in the fall, there must be greater attention to ensuring that funding for services that directly impact Latinx students is given the appropriate attention it deserves",2018,2018,9,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Current Iniatives And Working Groups #Hispanic Students #School Climate
220,391641205-latinxuva-proposal-to-the-uva-administration.txt,24055-24221,"The University must require that all major offices, especially Admissions and Student Financial Services, have their documentation translated into major languages.",2018,2018,10,0,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Financial Aid And Financing #Hispanic/ Latinx Students #Minority Student Recruitment #Reducing Administrative Barriers #School Climate
221,391641205-latinxuva-proposal-to-the-uva-administration.txt,24612-24732,The University must hire a professional translation service to translate University documentation into major languages.,2018,2018,11,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Hispanic Students #School Climate
222,391641205-latinxuva-proposal-to-the-uva-administration.txt,25175-25275,"All University faculty and staff must be trained in UndocuAlly, Safe Space, and Cultural Competency",2018,2018,12,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Inclusive Anti Racist Curriculum Programs
223,391641205-latinxuva-proposal-to-the-uva-administration.txt,26860-27280,"In the wake of August 11th and 12th, the Board of Visitors enacted considerable expansions to the Blue Ridge Scholars and University Achievement Award (UAA), both scholarship programs that help underrepresented and underserved stude​nts.12 The University should thoughtfully consider a continued investment in these programs in order improve accessibility for deserving students who struggle with affordability. ​",2018,2018,13,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Current Iniatives And Working Groups #Financial Aid And Financing
224,391641205-latinxuva-proposal-to-the-uva-administration.txt,27280-27463,"In addition to the expansion of scholarship programs, the University must also consider the development of scholarships and grants for the continued education of minority students.",2018,2018,14,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Financial Aid And Financing
225,391641205-latinxuva-proposal-to-the-uva-administration.txt,27968-28093,The University must provide grants for students who cannot afford the financial burden of purchasing the Aetna insurance.,2018,2018,15,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Financial Aid And Financing #Health + Child Care
226,391641205-latinxuva-proposal-to-the-uva-administration.txt,28736-28890,"In addition, the University should also seek out grants and allocate money for academic support through tutoring programs to serve marginalized students",2018,2018,16,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Financial Aid And Financing
227,391641205-latinxuva-proposal-to-the-uva-administration.txt,29891-30381,"The University should provide increased funding for organizations that function in a critical, supportive role for minority groups. Although Multicultural Student Services provide an allotment of $1000 per month to multicultural organizations, this is often the sole source of funding for organizations. All minority organizations that hold a supportive and institutional role in their respective communities must be provided with consistent funding opportunities from the University.",2018,2018,17,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Financial Aid And Financing #Hispanic Students #School Climate
228,391641205-latinxuva-proposal-to-the-uva-administration.txt,30973-31126,The addition of knowled​geable staff members is crucial because the number of minority Greek organizations has been decreasing over the past three years,2018,2018,18,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Diversity In Student Leadership
229,391641205-latinxuva-proposal-to-the-uva-administration.txt,32481-33009,"There is currently no executive search committee created in order to replace the retiring Vice President for Diversity and Inclusion, which is concerning for the future of marginalized communities at the University. If there currently is a plan for his replacement, students should be made aware of it. If there is no set plan for appointing a successor, a search committee must be formed, and it must include students from both standard self-governance organizations and organizations that represent minority communities",2018,2018,19,1,Our University to Shape.pdf,OUR UNIVERSITY TO SHAPE,Hispanic Students at UVA,Student Group,19,Organizations,Signed,Latinx Students,3,19 Organizations Signed,#Current Iniatives And Working Groups #Diversity In Student Leadership
231,IS@UVA White Paper.pdf,Page 1: -2--1,NA,2018,2018,1,0,IS@UVA White Paper.pdf,A WHITE PAPER ON INDIGENOUS STUDIES,Faculty,Faculty (Individual),,,Document for UVA Administration,Faculty/Staff,4,Document for UVA Administration,#Research Or Coursework
232,IS@UVA White Paper.pdf,Page 1: 1832-1991,"In conclusion, the existing strengths and initiatives outlined above provide the foundation for UVA to build an excellent program in Global Indigenous Studies.",2018,2018,2,0,IS@UVA White Paper.pdf,A WHITE PAPER ON INDIGENOUS STUDIES,Faculty,Faculty (Individual),,,Document for UVA Administration,Faculty/Staff,4,Document for UVA Administration,#Adding Courses
233,IS@UVA White Paper.pdf,Page 1: 2568-2658,A cluster hire for Native faculty and enhanced recruitment and support for Native students.,2018,2018,3,0,IS@UVA White Paper.pdf,A WHITE PAPER ON INDIGENOUS STUDIES,Faculty,Faculty (Individual),,,Document for UVA Administration,Faculty/Staff,4,Document for UVA Administration,#Minority Faculty / Staff Recruitment #Minority Student Recruitment #Native American/ Indigenous
479,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 5-158,"Put a simple sign beneath the (currently unmarked) Founder's Day Tree, planted on the Lawn in 2015 to honor enslaved African Americans at the university.",2019,2019,1,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
480,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 162-325,"Build on past and present research to tell a more complete history of the Gooch Dillard cemetery, located near the undergraduate dorm and across from Scott Stadium.",2019,2019,2,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Research Or Coursework
481,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 331-467,"Announce that the area outside of Trinity Pub where Martese Johnson bled in the early morning of March 18, 2015 is a site of conscience.",2019,2019,3,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
482,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 472-508,CREATE A BLACK HISTORY TRAIL AT UVA.,2019,2019,4,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
483,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 513-777,"Put up a marker to tell A more complete history of the Monument to the Confederate Dead outside the wall of the Confederate cemetery at UVA (Fig. 4) (and do this before the Rotunda plaque to Confederate soldiers is installed on site, should that ever take place!).",2019,2019,5,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
484,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 684-1169,"Re-contextualize and re-dedicate the Frank Hume Memorial Fountain, also known as the Whispering Wall (Fig. 1, below), in honor of Louisa Ware (Fig. 2). Ware was born into slavery in 1807 and worked as a nurse maid to Hume in his father's home. Hume is not an alumnus and had few ties to the University beyond sending his children to UVA. However, he was a Confederate soldier and spy. The Hume Memorial is currently located beside Monroe Hall, the UVA Undergraduate Admissions Building.",2019,2019,6,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
485,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 782-922,Remove the monument to George Rogers Clark (Fig. 5). It depicts violence against Native Americans while introducing UVA Hospital and Grounds.,2019,2019,7,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
486,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 1174-1395,"Acknowledge and address, in financial repayment to African American and Asian students, the money that was earned during fundraisers at UVA that included amateur minstrel shows with performers in blackface and yellowface.",2019,2019,8,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Reparations
487,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 1399-1532,Attach a plaque to the front door of Memorial Gym that acknowledges the promise of support from the KKK for the building fund of 1921.,2019,2019,9,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
488,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 1537-1906,"Put up historical markers and design digital content that: a) tell the history of the Anatomical Hall at UVA (Fig. 3), related to but separate from the infamous Theater next to Alderman Library; and b) ensure that all students know about the history of graverobbing at UVA and a cadaver market that brought black bodies from Richmond to Charlottesville for dissection.",2019,2019,10,0,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
489,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 1910-2101,Replace the stone marker for the Anatomical Theater. The current marker looks like a storm drain and needs to be accessible and visible from the sidewalk that leads to/ from Alderman Library.,2019,2019,11,1,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
490,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 2105-2316,"Devote more resources (be it time, money, and/or materials) to learn about the history of Lee Street, the Gospel Hill neighborhood, and the Venable Lane community, all south of what is now Jefferson Park Avenue.",2019,2019,12,1,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Research Or Coursework
491,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,Page 1: 2320-2538,Come up with strategies to draw attention to the plaque to enslaved laborers in the pavement at the intersection of the east and north porticoes of the Rotunda. The marker is trampled every day without a second thought.,2019,2019,13,1,GREENLEE.Letter.BoV.13Proposals.9.9.2019.pdf,13 PROPOSALS FOR COMMEMORATION AT THE UNIVERSITY OF VIRGINIA,Justin Greenlee,Student (individual),,,Letter sent to President Ryan and Board of Visitors,Students,1,Letter sent to President Ryan and Board of Visitors,#Spaces And Places
530,GREENLEE.Letter.Barringer.6.6.19.2019.pdf,Page 1: 277-1016,"Why does a portion of UVA Hospital continue to be named after Paul Barringer? Please rename it! The Barringer Wing is currently part of the West Complex, home to outpatient clinics and close to the hotels of the East Range and Hospital Drive. Barringer’s name is set in bold, all-capital letters at the entrance to the facility and somehow remained during the period of reflection and historical investigation that led to naming of Gibbons House (’15), Skipwith Hall (’17), and the change from Lewis to Yen House (’17). The history of Paul Brandon Barringer (b. February 13, 1857-d. January 9, 1941) is well-known but the UVA Health System seems uninclined to make a change. I ask that you remove the Barringer name as soon as possible.",2019,2019,1,0,GREENLEE.Letter.Barringer.6.6.19.2019.pdf,BARRINGER WING,Justin Greenlee,Student (individual),,,"Letter sent to President Ryan, Mark M. Luellen, Eric Swensen",Students,2,"Letter sent to President Ryan, Mark M. Luellen, Eric Swensen",#Spaces And Places
492,IS@UVA Next Steps 11-19.docx,Page 1: 588-1026,"The Provost should call on the Admissions Offices across grounds to collect and curate useful data on indigenous applications to UVA, and resulting enrollments, including specific tribal citizenship where appropriate. The Vice President for Diversity, Equity and Inclusion should hire a tribal liaison to respond to these data and improve outreach, recruitment and admissions of indigenous students, especially citizens of Virginia tribes.",November 2019,2019,1,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Minority Student Recruitment #Native American/ Indigenous
493,IS@UVA Next Steps 11-19.docx,Page 1: 1029-1413,"The Vice Provost for Academic Outreach should support action-oriented and other priority research projects of value to Virginia tribes and other indigenous peoples. This could currently be done by the Equity Center, in cooperation with the Mapping Indigenous Worlds Humanities Lab. The Vice Provost should hire a person to facilitate and coordinate such research across schools at UVA.",November 2019,2019,2,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Research Or Coursework
494,IS@UVA Next Steps 11-19.docx,Page 1: 1417-1665,"Together with Virginia tribes, the Provost can develop protocols for entering into respectful and enduring relationships with federally-recognized tribes in our area, specifically the Monacan Nation, at the level of the University as an institution.",November 2019,2019,3,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Community Labor Or Partnership
495,IS@UVA Next Steps 11-19.docx,Page 1: 1490-1632,"Indeed, a consortium of student groups recently called for the removal of the George Rogers Clark Statue on Indigenous Peoples' Day (October 14,",November 2019,2019,4,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Spaces And Places
496,IS@UVA Next Steps 11-19.docx,Page 1: 1668-1750,Provide a welcoming indoor space on Grounds for NASU students and their community.,November 2019,2019,5,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Spaces And Places
497,IS@UVA Next Steps 11-19.docx,Page 1: 1751-2013,"There are currently three initiatives underway that support these proposed next steps. These highlight the ways in which faculty, students and their indigenous friends and colleagues are already active and committed, and proactively seeking resources and support.",November 2019,2019,6,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Current Iniatives And Working Groups
498,IS@UVA Next Steps 11-19.docx,Page 1: 2817-2978,"Build on the work that has already been done comparing UVA to peer institutions regarding Native American and Indigenous Studies programs. Some foundational work in this area can be undertaken by engaging graduate students to deepen and formalize the preliminary comparisons. Findings from this work would be enhanved by the knowledge networks of IndigenousStudies@UVA. Effectively institutionalizing such a program, however, would best be achieved by engaging a high-profile, well-respected indigenous program leader to write an ""asset based"" and ""forward looking"" plan that attends to the specific strengths of UVA and the opportunities it has for improving relations with Virginia tribes particularly, and other indigenous groups more generally.",November 2019,2019,7,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Spaces And Places
499,IS@UVA Next Steps 11-19.docx,Page 1: 3482-3683,"As this proposal explains, members of IndigenousStudies@UVA are poised to undertake these important next steps, but require additional institutional and financial support in order to carry them through.",November 2019,2019,8,0,IS@UVA Next Steps 11-19.pdf,NEXT STEPS REGARDING MONUMENT REMOVAL,IndigenousStudies@UVA,Faculty Group,,,Action Steps for UVA Administration,Faculty/Staff,3,Action Steps for UVA Administration,#Current Iniatives And Working Groups
531,Associate Dean for Diversity and Medical Education position description.....docx,Page 1: 1817-2018,We respectfully request that Martin Luther King Jr. Day be treated by the UVA Health System in the same way as are all of the other holidays that are recognized by the UVA academic calendar as holidays.,2020,2020,1,0,Associate Dean for Diversity and Medical Education position description.....pdf,DEMAND FOR OBSERVATION OF MLK DAY,Associate Dean for Medicine and Nursing,Faculty Group,,,,Faculty/Staff,1,,#University Holidays / Celebrations
230,MLK Day Letter - Students.docx,Page 1: 23-200,"We, the students of the University of Virginia School of Medicine, would like to echo our faculty in requesting that the University of Virginia honor Martin Luther King, Jr. Day",2020,2020,1,0,MLK Day Letter - Students.pdf,RECOGNITION OF MLK DAY,UVA Medicine Students,Student Group,203,Students and Alumni,signed,Students,2,203 Students and Alumni signed,#University Holidays / Celebrations
197,June 1 Co-signed Demands.docx,Page 1: 2-179,"Create an institutional regulation that strictly prohibits both visible and intangible presence of neo-nazis, white supremacists (as domestic terrorist organizations) on Grounds.",June 2020,2020,1,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Spaces And Places
198,June 1 Co-signed Demands.docx,Page 1: 110-246,Free enrollment for students who are descendants of the enslaved laborers who built the University and Charlottesville/Albemarle area.,June 2020,2020,2,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Reparations
199,June 1 Co-signed Demands.docx,Page 1: 221-321,Effectively acknowledge and address the lack of minority staff members in Housing and Residence Life.,June 2020,2020,3,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Minority Faculty / Staff Recruitment
200,June 1 Co-signed Demands.docx,Page 1: 247-449,Examine and act on biases towards Black people within the Honor and University Judiciary Committees. Acknowledge the lack of minority representation in leadership positions within these organizations.,June 2020,2020,4,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Diversity In Student Leadership
201,June 1 Co-signed Demands.docx,Page 1: 454-550,"Enact matriculation for all, especially Black and People of Color, undocumented students at UVA.",June 2020,2020,5,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Minority Student Recruitment #Undocumented Students
202,June 1 Co-signed Demands.docx,Page 1: 519-658,"Paying all workers, non-federal work-study, part-time, and providing full-time workers a living wage in relation to the area they reside in.",June 2020,2020,6,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Living Wage
203,June 1 Co-signed Demands.docx,Page 1: 718-874,"Hire more faculty and professors of color in the College, the School of Engineering, the School of Architecture, and the Graduate School of Arts & Sciences.",June 2020,2020,7,0,June 1 Co-signed Demands.pdf,DEMANDS FOR LIBERATION FROM THE PAST,Students,Student Group,,,Letter to the UVA Administration,Students,3,Letter to the UVA Administration,#Minority Faculty Staff And Leadership Recruitment
